AMI,ARI,NMI,accuracy,completeness,f1_score,homogenity,inertia,init,mutual_info,n_clusters,precision,recall,silhouette,time,v-measure
0.010648695302919554,0.007374444339566586,0.02563394145412404,0.122,0.012946264966598795,0.2050513968594312,0.050755870992040264,5185.494139966685,k-means++,0.031004949708740886,12,0.779977375565611,0.122,0.10786549642358861,0.0805668830871582,0.020630358608386516
0.01487258775177163,0.010380948268053648,0.034637062217462856,0.105,0.0173232730401984,0.17781493868450388,0.06925516190112839,5024.007066473041,k-means++,0.04230550613843144,13,0.5804227941176471,0.10499999999999998,0.119813662950643,0.08952116966247559,0.027714201114155814
0.013892188661886753,0.011421516651135753,0.03337464431236294,0.104,0.016487085091425668,0.17623323623172477,0.06755996446916027,4932.189842087776,k-means++,0.04126997054230698,14,0.5770896426408237,0.104,0.12357609471255109,0.08815598487854004,0.026505793809544757
0.01704675898384577,0.012818275571310848,0.04049222169395678,0.098,0.019769968153083642,0.1661822957928533,0.0829348841139536,4844.811203692032,k-means++,0.050661960100273726,15,0.5468011811023622,0.098,0.12414544839136903,0.09693479537963867,0.03192877418195314
0.01595544896982735,0.012039590596336542,0.039128494509504105,0.077,0.018777574628434487,0.13679112672962881,0.08153550779991962,4735.229512041784,k-means++,0.04980713106488922,16,0.61625,0.077,0.12031880789896099,0.1100611686706543,0.030525212574816368
0.018737458072251665,0.010279565632049197,0.0454597931634894,0.027,0.021720070537450415,0.05119981105337743,0.09514668890710803,4685.839245361075,k-means++,0.05812171571207462,17,0.57875,0.027,0.12665510695654839,0.11205387115478516,0.03536664838298402
0.017755535231212913,0.011375640647175953,0.04415369827391644,0.075,0.020856890426367587,0.13314922402332707,0.09347266209920745,4645.033022106594,k-means++,0.05709911249444524,18,0.5943028485757123,0.075,0.11842301673379182,0.11109304428100586,0.0341040269676197
0.016663476427978108,0.010512055816489329,0.04241582547115732,0.072,0.01992404719119761,0.12815097119249308,0.09029803197788634,4555.269215807209,k-means++,0.05515984428110198,19,0.5921122994652406,0.072,0.12423003099448002,0.11395120620727539,0.03264504288001684
0.016144855579098654,0.010839944729564495,0.04193304774181843,0.072,0.01954174445051495,0.12815097119249308,0.08998073316178729,4514.123649928765,k-means++,0.054966017761262795,20,0.5921122994652406,0.072,0.1174902534503705,0.09614896774291992,0.03210994731405001
0.0166353258614246,0.010622367186562013,0.04398773262803112,0.071,0.020039955512229493,0.12672907737423866,0.09655313958029287,4460.346068475967,k-means++,0.0589808662209243,21,0.5925914634146341,0.071,0.10512498816850141,0.12517809867858887,0.033190998493001646
0.013597479687581682,0.005308393479408848,0.03781645701338827,0.08,0.017217418985057492,0.13769882712082263,0.08306032526051509,4415.003827761205,k-means++,0.050738587618716975,22,0.6227528089887641,0.08,0.11670333097724968,0.12511110305786133,0.02852246890483046
0.015266172430151251,0.0039996466608572005,0.042080228734356996,0.067,0.018951154908873266,0.11850011593626818,0.09343734768938593,4333.334555569208,k-means++,0.05707754018213714,23,0.5199436042040502,0.067,0.11198887026655722,0.13400864601135254,0.031511152998727324
0.014874830277574774,0.006002130257558661,0.04186434722167084,0.031,0.018658590006499512,0.05774447230453613,0.0939311902821227,4289.786159853818,k-means++,0.05737921099287427,24,0.425,0.031,0.10925560820630843,0.13490509986877441,0.031132906802087974
